station,date,depth_m,parameter,value,depth.measurement,datasource,sitetype,do_flag,flag
230,1993-08-24,2,temp_C,21.9,actual,LMP DO,pelagic,NA,NA
230,1993-08-24,1,temp_C,22,actual,LMP DO,pelagic,NA,NA
230,1992-07-29,11,DO_mgl,9.1,actual,LMP DO,pelagic,NA,NA
230,1987-08-11,8,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
230,1992-07-29,8,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
230,2018-06-18,13,temp_C,10.1,actual,LMP DO,pelagic,NA,NA
230,1992-07-29,7,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
230,2020-07-15,22.097,temp_C,9.4,actual,LMP DO,pelagic,NA,NA
230,2017-06-20,0.5,DO_pctsat,101.9,actual,LMP DO,pelagic,NA,NA
230,2000-10-03,5,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,19,DO_mgl,2.06,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,18,DO_mgl,2.21,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,17,DO_mgl,2.52,actual,LMP DO,pelagic,NA,NA
230,2014-06-09,9,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
230,2014-06-09,8,temp_C,14.5,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,11,DO_mgl,9.33,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,10,DO_mgl,9.52,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,9,DO_mgl,9.41,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,6,DO_mgl,9.58,actual,LMP DO,pelagic,NA,NA
230,1991-05-28,16,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,19,temp_C,11,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,17,temp_C,11.3,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,15,temp_C,11.7,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,14,temp_C,12.2,actual,LMP DO,pelagic,NA,NA
230,2017-06-20,2,DO_pctsat,101.7,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,10,temp_C,17,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,9,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,6,temp_C,21.2,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,14,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,13,DO_mgl,10.3,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,12,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,11.5,DO_mgl,10.4,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,11,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,10,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
230,1995-09-30,5,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
230,1995-09-30,4,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
230,1994-09-14,4,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
230,2006-07-24,20,DO_pctsat,58.4,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,7,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
230,2012-09-17,7,DO_mgl,8.56,actual,LMP DO,pelagic,NA,NA
230,2012-09-17,6,DO_mgl,8.57,actual,LMP DO,pelagic,NA,NA
230,2012-09-17,5,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
230,2012-09-17,4,DO_mgl,8.61,actual,LMP DO,pelagic,NA,NA
230,2016-09-28,8,DO_pctsat,92.8,actual,LMP DO,pelagic,NA,NA
230,2016-09-28,19,DO_pctsat,9.9,actual,LMP DO,pelagic,NA,NA
230,2016-09-28,17,DO_pctsat,14.9,actual,LMP DO,pelagic,NA,NA
230,2004-08-23,17,DO_mgl,4.45,actual,LMP DO,pelagic,NA,NA
230,2000-09-06,9,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
230,2000-09-06,8,DO_pctsat,91,actual,LMP DO,pelagic,NA,NA
230,2004-08-23,9,DO_mgl,8.39,actual,LMP DO,pelagic,NA,NA
230,2014-05-27,4,temp_C,15,actual,LMP DO,pelagic,NA,NA
230,2014-05-27,3,temp_C,15.3,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,6.5,DO_mgl,10.4,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,6,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,5.5,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
230,2009-05-26,14,DO_pctsat,89.5,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,3,DO_mgl,10.4,actual,LMP DO,pelagic,NA,NA
230,2009-05-26,10,DO_pctsat,89.9,actual,LMP DO,pelagic,NA,NA
230,2009-05-26,8,DO_pctsat,90.6,actual,LMP DO,pelagic,NA,NA
230,1993-07-31,4,temp_C,20.9,actual,LMP DO,pelagic,NA,NA
230,1993-07-31,3,temp_C,21,actual,LMP DO,pelagic,NA,NA
230,2009-05-26,1,DO_pctsat,94.8,actual,LMP DO,pelagic,NA,NA
230,2018-06-18,12,DO_pctsat,92.2,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,12,DO_mgl,10.7,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,11,DO_mgl,10.7,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,10,DO_mgl,10.6,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,9,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,8,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
230,2014-06-09,7,DO_pctsat,102,actual,LMP DO,pelagic,NA,NA
230,2014-06-09,6,DO_pctsat,102.6,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,20,temp_C,10.9,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,19,temp_C,11,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,18,temp_C,11.2,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,15,temp_C,12.1,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,12,temp_C,15.3,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,8,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,16,DO_mgl,11.4,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,5.5,DO_mgl,10.4,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,4,DO_mgl,11.5,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,3,DO_mgl,10.8,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,2,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,1,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,0.5,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
230,2012-08-20,10,DO_mgl,7.24,actual,LMP DO,pelagic,NA,NA
230,2012-08-20,7,DO_mgl,8.06,actual,LMP DO,pelagic,NA,NA
230,2012-08-20,6,DO_mgl,8.139999999999999,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,17,DO_pctsat,39,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,16,DO_pctsat,41,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,15,DO_pctsat,45,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,14,DO_pctsat,52,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,13,DO_pctsat,59,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,12,DO_pctsat,63,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,11,DO_pctsat,69,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,10,DO_pctsat,79,actual,LMP DO,pelagic,NA,NA
230,1995-08-09,11,temp_C,13.8,actual,LMP DO,pelagic,NA,NA
230,1995-08-09,10,temp_C,15,actual,LMP DO,pelagic,NA,NA
230,1995-08-09,9,temp_C,17,actual,LMP DO,pelagic,NA,NA
230,1995-09-05,11,DO_pctsat,79,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,5,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,4,DO_pctsat,100,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,3,DO_pctsat,100,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,2,DO_pctsat,100,actual,LMP DO,pelagic,NA,NA
230,2000-08-13,1,DO_pctsat,100,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,1,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,0.5,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
230,2005-08-22,10,temp_C,15.3,actual,LMP DO,pelagic,NA,NA
230,2005-08-22,7,temp_C,22.4,actual,LMP DO,pelagic,NA,NA
230,2002-08-19,1,temp_C,26,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,21,temp_C,8.6,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,15,temp_C,9.4,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,14,temp_C,10,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,6.229,temp_C,21.6,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,7.089,temp_C,18.8,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,8.074,temp_C,16.8,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,4,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,3,temp_C,20.9,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,2,temp_C,21.1,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,1,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,0.5,temp_C,21.6,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,17.064999999999998,temp_C,10.6,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,17.997999999999998,temp_C,10.5,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,15,temp_C,11.2,actual,LMP DO,pelagic,NA,NA
230,1998-08-18,24,DO_pctsat,31,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,13,temp_C,12,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,1,temp_C,20.7,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,11,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
230,1999-07-20,1,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
230,2008-07-29,9,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
230,2008-07-29,8,DO_pctsat,82.6,actual,LMP DO,pelagic,NA,NA
230,2008-07-29,7,DO_pctsat,96.9,actual,LMP DO,pelagic,NA,NA
230,2008-07-29,6,DO_pctsat,99.5,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,16,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,15,DO_mgl,8.47,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,14,DO_mgl,8.83,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,13,DO_mgl,8.92,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,12,DO_mgl,8.98,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,11,DO_mgl,9.219999999999999,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,10,DO_mgl,9.350000000000001,actual,LMP DO,pelagic,NA,NA
230,2004-06-24,9,DO_mgl,9.58,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,17,DO_mgl,3.2,actual,LMP DO,pelagic,NA,NA
230,2000-07-24,11,DO_pctsat,71,actual,LMP DO,pelagic,NA,NA
230,2000-07-24,10,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,14,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,13,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,12,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,10,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,9,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,8,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,3,DO_pctsat,105.2,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,2,DO_pctsat,105.6,actual,LMP DO,pelagic,NA,NA
230,1997-10-06,5,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
230,2016-07-18,0.5,DO_pctsat,105.8,actual,LMP DO,pelagic,NA,NA
230,2018-09-17,4,DO_mgl,8.31,actual,LMP DO,pelagic,NA,NA
230,1989-08-30,2,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
230,2018-09-17,0.5,DO_mgl,8.34,actual,LMP DO,pelagic,NA,NA
230,2002-07-29,8,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
230,2002-07-29,7,temp_C,21.6,actual,LMP DO,pelagic,NA,NA
230,2002-07-29,4,temp_C,21.7,actual,LMP DO,pelagic,NA,NA
230,1997-09-10,11,DO_mgl,7.4,actual,LMP DO,pelagic,NA,NA
230,2008-06-03,19,temp_C,8.3,actual,LMP DO,pelagic,NA,NA
230,1995-08-09,21,DO_pctsat,30,actual,LMP DO,pelagic,NA,NA
230,1995-08-09,20,DO_pctsat,30,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,16,temp_C,10.6,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,22,DO_pctsat,42.1,actual,LMP DO,pelagic,NA,NA
230,1989-07-25,16,DO_pctsat,56,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,19,DO_pctsat,93.1,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,18,DO_pctsat,95.2,actual,LMP DO,pelagic,NA,NA
230,1992-08-28,22,temp_C,6.4,actual,LMP DO,pelagic,NA,NA
230,2002-08-19,2,DO_pctsat,73.8,actual,LMP DO,pelagic,NA,NA
230,2009-07-13,17,DO_mgl,6.5,actual,LMP DO,pelagic,NA,NA
230,2013-07-15,15,temp_C,11.5,actual,LMP DO,pelagic,NA,NA
230,2005-08-22,5,DO_pctsat,110,actual,LMP DO,pelagic,NA,NA
230,2005-08-22,4,DO_pctsat,109.3,actual,LMP DO,pelagic,NA,NA
230,2012-06-19,20,DO_mgl,7.46,actual,LMP DO,pelagic,NA,NA
230,2012-06-19,19,DO_mgl,7.52,actual,LMP DO,pelagic,NA,NA
230,2012-06-19,18,DO_mgl,7.56,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,6.229,DO_pctsat,100.8,actual,LMP DO,pelagic,NA,NA
230,2008-07-01,7,DO_pctsat,123.7,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,17.997999999999998,DO_pctsat,49.7,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,19.072,DO_pctsat,48.1,actual,LMP DO,pelagic,NA,NA
230,2019-07-29,21.049,DO_pctsat,40.5,actual,LMP DO,pelagic,NA,NA
230,1997-06-02,0.5,DO_pctsat,103,actual,LMP DO,pelagic,NA,NA
230,2012-06-19,1,DO_mgl,8.83,actual,LMP DO,pelagic,NA,NA
230,1995-07-13,8,DO_pctsat,114,actual,LMP DO,pelagic,NA,NA
230,1995-07-13,7,DO_pctsat,110,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,19,DO_pctsat,76.9,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,18,DO_pctsat,77.4,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,17,DO_pctsat,79,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,16,DO_pctsat,80.8,actual,LMP DO,pelagic,NA,NA
230,2016-06-21,15,DO_pctsat,82.3,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,0.5,temp_C,18.1,actual,LMP DO,pelagic,NA,NA
230,2000-07-06,13,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
230,2000-07-06,12,DO_pctsat,90,actual,LMP DO,pelagic,NA,NA
230,2000-07-06,11,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
230,2005-06-27,5,temp_C,17.7,actual,LMP DO,pelagic,NA,NA
230,2005-06-27,4,temp_C,18.4,actual,LMP DO,pelagic,NA,NA
230,2000-07-06,0.5,DO_pctsat,100,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,13.163,temp_C,12.3,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,18,temp_C,9,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,17,temp_C,9,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,16,temp_C,9,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,15,temp_C,9.2,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,11,temp_C,10.8,actual,LMP DO,pelagic,NA,NA
230,1995-06-14,9,temp_C,12,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,22,temp_C,8.8,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,15,temp_C,9.3,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,14,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,13,temp_C,9.7,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,13,DO_mgl,5.859999999999999,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,11,temp_C,10.1,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,10,DO_mgl,7.55,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,9,DO_mgl,8.41,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,7,temp_C,14,actual,LMP DO,pelagic,NA,NA
230,1995-06-01,6,temp_C,14.1,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,6,DO_mgl,8.209999999999999,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,5,DO_mgl,8.59,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,4,DO_mgl,8.18,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,3,DO_mgl,8.28,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,2,DO_mgl,8.49,actual,LMP DO,pelagic,NA,NA
230,2003-09-22,0.5,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
230,2008-06-03,22,DO_pctsat,38.8,actual,LMP DO,pelagic,NA,NA
230,2008-06-03,19,DO_pctsat,51,actual,LMP DO,pelagic,NA,NA
230,1999-09-20,19,temp_C,10,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,1,DO_pctsat,107.8,actual,LMP DO,pelagic,NA,NA
230,2008-06-03,1,DO_pctsat,59.4,actual,LMP DO,pelagic,NA,NA
230,1999-09-20,0.5,temp_C,18,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,15,temp_C,12.7,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,12,temp_C,17.9,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,13,temp_C,17.9,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,10,temp_C,18,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,18,DO_pctsat,92.6,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,17,DO_pctsat,93,actual,LMP DO,pelagic,NA,NA
230,2016-05-31,16,DO_pctsat,94.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-05,4.153999999999999,temp_C,20.7,actual,LMP DO,pelagic,NA,NA
230,2010-08-17,1,DO_pctsat,100.4,actual,LMP DO,pelagic,NA,NA
230,2004-09-20,5,temp_C,18.2,actual,LMP DO,pelagic,NA,NA
230,1991-05-28,20.5,DO_mgl,7.8,actual,LMP DO,pelagic,NA,NA
230,1991-05-28,20,DO_mgl,10.8,actual,LMP DO,pelagic,NA,NA
230,1997-08-11,16,DO_mgl,5.4,actual,LMP DO,pelagic,NA,NA
230,1997-08-11,15,DO_mgl,6.2,actual,LMP DO,pelagic,NA,NA
230,1997-08-11,14,DO_mgl,7,actual,LMP DO,pelagic,NA,NA
230,1997-08-11,13,DO_mgl,7.4,actual,LMP DO,pelagic,NA,NA
230,1997-08-11,11,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
230,2015-08-10,14,temp_C,10.8,actual,LMP DO,pelagic,NA,NA
230,2011-07-19,19,DO_mgl,6.5,actual,LMP DO,pelagic,NA,NA
230,2011-07-19,17,DO_mgl,6.57,actual,LMP DO,pelagic,NA,NA
230,2017-06-20,2,DO_mgl,8.78,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,6.009,DO_pctsat,95.9,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,8,temp_C,21,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,7,temp_C,21,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,6,temp_C,21,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,5,temp_C,21,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,15.205,DO_pctsat,44.9,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,16.14,DO_pctsat,43.4,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,17.057000000000002,DO_pctsat,40.5,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,18.122,DO_pctsat,38.3,actual,LMP DO,pelagic,NA,NA
230,2019-08-19,21.017000000000003,DO_pctsat,34,actual,LMP DO,pelagic,NA,NA
230,1992-07-01,11,temp_C,10,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,15,DO_pctsat,44.1,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,14,DO_pctsat,50.1,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,13,DO_pctsat,56.7,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,11,DO_pctsat,70.3,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,10,DO_pctsat,95.1,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,8,DO_pctsat,96.2,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,7,DO_pctsat,96.4,actual,LMP DO,pelagic,NA,NA
230,2015-09-21,5,DO_pctsat,96.8,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,22,DO_pctsat,73,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,21,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,20,DO_pctsat,76,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,19,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
230,2019-09-16,21.165,temp_C,10.4,actual,LMP DO,pelagic,NA,NA
230,2019-09-16,20.791,temp_C,10.4,actual,LMP DO,pelagic,NA,NA
230,1993-08-24,12,DO_mgl,7.5,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,7,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
230,1998-06-16,6,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,6,temp_C,14,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,5.5,temp_C,14,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,5,temp_C,14,actual,LMP DO,pelagic,NA,NA
230,1987-05-29,4,temp_C,14.5,actual,LMP DO,pelagic,NA,NA
230,1987-08-11,7,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
230,2018-06-18,17,DO_mgl,8.82,actual,LMP DO,pelagic,NA,NA
230,2018-06-18,13,DO_mgl,9.729999999999999,actual,LMP DO,pelagic,NA,NA
230,2018-06-18,12,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,0.465,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,0.9570000000000001,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,1.914,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,2.9709999999999996,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,3.947,temp_C,19.2,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,5.013999999999999,temp_C,19.1,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,6.006,temp_C,19,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,12,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
230,1999-09-20,1,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
230,1999-09-20,0.5,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
230,2011-06-21,18,DO_mgl,8.39,actual,LMP DO,pelagic,NA,NA
230,2011-06-21,17,DO_mgl,8.54,actual,LMP DO,pelagic,NA,NA
230,2007-07-16,10,temp_C,12.3,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,14.97,temp_C,11.3,actual,LMP DO,pelagic,NA,NA
230,2019-09-24,14.001,temp_C,11.7,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,4,temp_C,23.2,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,3,temp_C,23.6,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,2,temp_C,24.3,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,1,temp_C,24.6,actual,LMP DO,pelagic,NA,NA
230,2015-07-20,0.5,temp_C,24.8,actual,LMP DO,pelagic,NA,NA
230,1994-08-19,14,temp_C,11.4,actual,LMP DO,pelagic,NA,NA
230,2003-06-23,21,DO_mgl,1.3800000000000001,actual,LMP DO,pelagic,NA,NA
230,2003-06-23,19,DO_mgl,1.34,actual,LMP DO,pelagic,NA,NA
230,2003-06-23,18,DO_mgl,1.32,actual,LMP DO,pelagic,NA,NA
230,2003-06-23,17,DO_mgl,1.32,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,7.5,temp_C,9.9,actual,LMP DO,pelagic,NA,NA
230,1992-05-26,7,temp_C,10.1,actual,LMP DO,pelagic,NA,NA
230,2007-08-14,4,DO_pctsat,96.5,actual,LMP DO,pelagic,NA,NA
230,2007-08-14,3,DO_pctsat,98.5,actual,LMP DO,pelagic,NA,NA
230,2007-08-14,2,DO_pctsat,96.6,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,15,DO_mgl,5.8,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,14,DO_mgl,6.3,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,13,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,12,DO_mgl,9.1,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,11.5,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,11,DO_mgl,9.1,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,16,DO_pctsat,39,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,10,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,8.5,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
230,1990-08-28,8,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
230,1999-09-02,3,DO_pctsat,102,actual,LMP DO,pelagic,NA,NA
230,1998-05-27,1,temp_C,15.6,actual,LMP DO,pelagic,NA,NA
230,2001-07-23,21,temp_C,8.8,actual,LMP DO,pelagic,NA,NA
230,2001-07-23,20,temp_C,8.8,actual,LMP DO,pelagic,NA,NA
230,2007-06-11,22,temp_C,7.9,actual,LMP DO,pelagic,NA,NA
230,2007-06-11,21,temp_C,8,actual,LMP DO,pelagic,NA,NA
230,1992-07-29,12.5,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
230,2014-05-27,16,DO_mgl,10.46,actual,LMP DO,pelagic,NA,NA
230,2014-05-27,15,DO_mgl,10.47,actual,LMP DO,pelagic,NA,NA
230,2014-05-27,13,DO_mgl,10.53,actual,LMP DO,pelagic,NA,NA
230,2019-09-16,21.165,DO_pctsat,18.8,actual,LMP DO,pelagic,NA,NA
230,2019-09-16,20.791,DO_pctsat,19.2,actual,LMP DO,pelagic,NA,NA
